Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",295673,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",278323,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,172641,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",169163,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Cold,"Maroon 5",164261,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
6,Passionfruit,Drake,152911,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
7,"That's What I Like","Bruno Mars",145424,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
8,Paris,"The Chainsmokers",140436,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
9,"Scared to Be Lonely","Martin Garrix",139762,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
10,Believer,"Imagine Dragons",136694,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
11,"Stay (with Alessia Cara)",Zedd,133462,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,130411,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
13,"You Don't Know Me - Radio Edit","Jax Jones",123787,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
14,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",122792,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
15,HUMBLE.,"Kendrick Lamar",119549,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
16,"Olha a Explosão","MC Kevinho",118160,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
17,"Galway Girl","Ed Sheeran",111741,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
18,Issues,"Julia Michaels",110516,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
19,"I Feel It Coming","The Weeknd",109262,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
20,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",108492,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
21,Slide,"Calvin Harris",106012,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
22,"SUBEME LA RADIO","Enrique Iglesias",105627,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
23,Chantaje,Shakira,104187,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
24,"Chained To The Rhythm","Katy Perry",102474,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
25,Starboy,"The Weeknd",99546,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
26,"Symphony (feat. Zara Larsson)","Clean Bandit",98255,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
27,"Mask Off",Future,97281,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
28,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",95004,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
29,"Castle on the Hill","Ed Sheeran",94211,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
30,"Call On Me - Ryan Riback Extended Remix",Starley,86985,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
31,"Wake N Bake",Regula,85976,https://open.spotify.com/track/5hmOBifAAsfEhUxtK6xiEb
32,"Solo Dance","Martin Jensen",84627,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
33,"Green Light",Lorde,83649,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
34,"Fake Love",Drake,82626,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
35,"Say You Won't Let Go","James Arthur",80604,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
36,"Se Não Acordar Amanhã",Piruka,80006,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
37,"Não Se Passa Nada",Piruka,78991,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
38,Selfish,Future,77788,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
39,Human,"Rag'n'Bone Man",76726,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
40,Perfect,"Ed Sheeran",75335,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
41,Closer,"The Chainsmokers",74403,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
42,"Só Eu Sei",Virgul,73004,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
43,"I Got You","Bebe Rexha",72225,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
44,"Deu Onda","MC G15",72062,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
45,Dialeto,"Diogo Piçarra",70219,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
46,História,"Diogo Piçarra",69808,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
47,"Love On The Brain",Rihanna,68651,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
48,"Hear Me Now",Alok,68109,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
49,Loucos,"Matias Damásio",68029,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
50,Blem,Drake,60557,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
51,"Só Existo Contigo","Diogo Piçarra",58649,https://open.spotify.com/track/7aaBhHFVsktJo768Jg6kiL
52,Happier,"Ed Sheeran",54424,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
53,"Still Got Time",ZAYN,53115,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
54,"Já Não Falamos","Diogo Piçarra",53081,https://open.spotify.com/track/0A5Zv9pIbvI8d9Htu1NB2c
55,Portland,Drake,53024,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
56,Location,Khalid,48798,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
57,Dive,"Ed Sheeran",48387,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
58,"El Amante","Nicky Jam",47482,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
59,"How Far I'll Go - From ""Moana""","Alessia Cara",46423,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
60,Congratulations,"Post Malone",44911,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
61,"September Song","JP Cooper",44906,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
62,"iSpy (feat. Lil Yachty)",KYLE,44661,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
63,Weak,AJR,44497,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
64,"Get It Together",Drake,43982,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1
65,"24K Magic","Bruno Mars",43955,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
66,"One Dance",Drake,41081,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
67,"Let Me Love You","DJ Snake",38440,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
68,"Reggaetón Lento (Bailemos)",CNCO,38090,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
69,"Ca Bu Fla Ma Nau",Piruka,36032,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
70,"Just Hold On","Steve Aoki",35985,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
71,"Não Sou Eu","Diogo Piçarra",35503,https://open.spotify.com/track/0pDmI3tihz2YWr6j8T2zqT
72,"Love Me Now","John Legend",35285,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
