Position,"Track Name",Artist,Streams,URL
1,HUMBLE.,"Kendrick Lamar",2179259,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2,DNA.,"Kendrick Lamar",1605183,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
3,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",1235622,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
4,"Shape of You","Ed Sheeran",1225314,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,"Mask Off",Future,1167933,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
6,ELEMENT.,"Kendrick Lamar",1159897,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
7,Passionfruit,Drake,1077098,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
8,"LOVE. FEAT. ZACARI.","Kendrick Lamar",973640,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
9,"It Ain't Me (with Selena Gomez)",Kygo,922070,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
10,YAH.,"Kendrick Lamar",888094,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni
11,"Something Just Like This","The Chainsmokers",887699,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
12,FEEL.,"Kendrick Lamar",870728,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF
13,"Stay (with Alessia Cara)",Zedd,847313,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
14,"XXX. FEAT. U2.","Kendrick Lamar",845937,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF
15,"That's What I Like","Bruno Mars",840852,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
16,PRIDE.,"Kendrick Lamar",835784,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg
17,"XO TOUR Llif3","Lil Uzi Vert",803296,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
