Position,"Track Name",Artist,Streams,URL
1,"Sua Cara (feat. Anitta & Pabllo Vittar)","Major Lazer",3879186,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
2,K.O.,"Pabllo Vittar",2679507,https://open.spotify.com/track/1J0iYsJuVhqfDhBoSLuO9A
3,"Fazer Falta","Mc Livinho",2656492,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
4,Paradinha,Anitta,2524416,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
5,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1891025,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
6,"Shape of You","Ed Sheeran",1780962,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
7,"Hear Me Now",Alok,1731034,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
8,"Deixe Me Ir - Acústico",1Kilo,1710103,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
9,"Cara Bacana","MC G15",1700772,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
10,"Never Let Me Go",Alok,1675564,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
11,"Raspão - Ao Vivo","Henrique & Diego",1644077,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
12,"Mi Gente","J Balvin",1554297,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
13,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1514518,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
14,"Sorry Not Sorry","Demi Lovato",1469337,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
15,"Sorte Que Cê Beija Bem - Ao Vivo","Maiara & Maraisa",1464652,https://open.spotify.com/track/4YV827A7aWVswtyt0eWoWM
16,"Despacito - Remix","Luis Fonsi",1458318,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
17,"Joga o Bum Bum Tamtam","MC Fioti",1408954,https://open.spotify.com/track/7KBfjlQ85Fqs2MCCvXSW0c
18,"Esqueci Como Namora","Nego do Borel",1369599,https://open.spotify.com/track/6zZw7RPIs3IxDghP4UvWcY
19,"Te Assumi Pro Brasil - Ao Vivo","Matheus & Kauan",1350136,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT
20,"Regime Fechado - Ao Vivo","Simone & Simaria",1340922,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
21,"Vai Embrazando","Mc Zaac",1300681,https://open.spotify.com/track/1zhfU6YXa2pXUAQdG1NvBZ
22,"Tô Apaixonado Nessa Mina","MC Kevinho",1284381,https://open.spotify.com/track/4F6wWmmWUG7MxMp0Yva7Qk
23,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",1279112,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
24,Rabetão,"MC Lan",1267081,https://open.spotify.com/track/2evRcqkyzWqaD9DJtP2oaU
25,"Medida Certa","Jorge & Mateus",1257094,https://open.spotify.com/track/44mr3ypWNHa0inr3heiOb2
26,"Ninguém É de Ferro","Wesley Safadão",1250868,https://open.spotify.com/track/1e315r3zQjsng2z952ePQ1
27,"Fetish (feat. Gucci Mane)","Selena Gomez",1250636,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
28,"Wild Thoughts","DJ Khaled",1239502,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
29,"Você Partiu Meu Coração","Nego do Borel",1209076,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
30,"O Grave Bater","MC Kevinho",1191892,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
31,"Cê Acredita","João Neto & Frederico",1171214,https://open.spotify.com/track/4sVkydp30HWLjOvF2ILbGy
32,"Acordando o Prédio","Luan Santana",1145421,https://open.spotify.com/track/40bK2uosUmAS92c17n98xd
33,"Sua Amiga Vou Pegar","MC WM",1138357,https://open.spotify.com/track/2Q4zHSJgtlc9mWoWQXpSJX
34,"Felices los 4",Maluma,1121405,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
35,Loka,"Simone & Simaria",1116720,https://open.spotify.com/track/257tme6AhneIKAqVF1HTH4
36,Fica,Anavitória,1096757,https://open.spotify.com/track/0lwrkYbCwtAWTI0OIWEnd6
37,"Exclusividade - Ao Vivo","Matheus & Kauan",1075772,https://open.spotify.com/track/1Bq86AS6wf5a5cEB8CM6dZ
38,"2U (feat. Justin Bieber)","David Guetta",1036167,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
39,"Something Just Like This","The Chainsmokers",1030902,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
40,"I'm the One","DJ Khaled",1013151,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
41,Thunder,"Imagine Dragons",1005572,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
