Position,"Track Name",Artist,Streams,URL
1,"Look What You Made Me Do","Taylor Swift",534146,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
2,"New Rules","Dua Lipa",277802,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",264205,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
4,"Friends (with BloodPop®)","Justin Bieber",253892,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
5,"Despacito - Remix","Luis Fonsi",246916,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,Attention,"Charlie Puth",238078,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,Havana,"Camila Cabello",235632,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
8,Mama,"Jonas Blue",224678,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
9,"2U (feat. Justin Bieber)","David Guetta",217446,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
10,"Sorry Not Sorry","Demi Lovato",210357,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
11,"Strip That Down","Liam Payne",206990,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
12,"Shape of You","Ed Sheeran",199187,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
13,Silence,Marshmello,196046,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,Feels,"Calvin Harris",195481,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
15,"More Than You Know","Axwell /\ Ingrosso",191820,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
16,"Without You (feat. Sandro Cavazza)",Avicii,179149,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
17,"Young Dumb & Broke",Khalid,176544,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
18,"I Like Me Better",Lauv,174968,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
19,"Something Just Like This","The Chainsmokers",167898,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
20,"There for You","Martin Garrix",163137,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
21,Thunder,"Imagine Dragons",158532,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
22,"Rich Love (with Seeb)",OneRepublic,154501,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
23,"There's Nothing Holdin' Me Back","Shawn Mendes",154248,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
24,"I'm the One","DJ Khaled",152912,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
25,"Your Song","Rita Ora",147944,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
26,"Lonely Together (feat. Rita Ora)",Avicii,144189,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
27,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",143091,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
28,"Slow Hands","Niall Horan",140641,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
29,"No Promises (feat. Demi Lovato)","Cheat Codes",136489,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
30,"Glorious (feat. Skylar Grey)",Macklemore,135256,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
31,"Symphony (feat. Zara Larsson)","Clean Bandit",131185,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
32,"Mi Gente","J Balvin",128020,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
33,"Fetish (feat. Gucci Mane)","Selena Gomez",127588,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
34,"Wild Thoughts","DJ Khaled",126024,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
35,Unforgettable,"French Montana",124193,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
36,"Super Far",LANY,123572,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
37,"Say You Won't Let Go","James Arthur",122317,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
