Position,"Track Name",Artist,Streams,URL
1,"Glorious (feat. Skylar Grey)",Macklemore,301849,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
2,Feels,"Calvin Harris",279080,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
3,"Wild Thoughts","DJ Khaled",276807,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,"Despacito - Remix","Luis Fonsi",269995,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
5,Unforgettable,"French Montana",256580,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
6,"Strip That Down","Liam Payne",250635,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
7,"Sorry Not Sorry","Demi Lovato",242292,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
8,Thunder,"Imagine Dragons",238371,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
9,"New Rules","Dua Lipa",215774,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
10,Mama,"Jonas Blue",213735,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
11,"I'm the One","DJ Khaled",204001,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
12,Location,Khalid,195475,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
13,"2U (feat. Justin Bieber)","David Guetta",188452,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
14,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",184575,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
15,HUMBLE.,"Kendrick Lamar",181853,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
16,"XO TOUR Llif3","Lil Uzi Vert",181040,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
17,Attention,"Charlie Puth",176125,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
18,"Slow Hands","Niall Horan",173238,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
19,"Your Song","Rita Ora",172138,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
20,"Shape of You","Ed Sheeran",164946,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
21,Redbone,"Childish Gambino",161660,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
22,"Know No Better (feat. Quavo)","Major Lazer",158252,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
23,"There for You","Martin Garrix",152999,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
24,"More Than You Know","Axwell /\ Ingrosso",152711,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
25,"There's Nothing Holdin' Me Back","Shawn Mendes",150540,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
26,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",149339,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
27,"I Like Me Better",Lauv,147118,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
28,Congratulations,"Post Malone",143974,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
29,"Mi Gente","J Balvin",136172,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
