Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",194758,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",187781,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Wild Thoughts","DJ Khaled",185888,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,"Despacito - Remix","Luis Fonsi",171794,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
5,,,163372,https://open.spotify.com/track/3RXkboS74UYzN14xTqzPyY
6,Thunder,"Imagine Dragons",156733,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
7,Mama,"Jonas Blue",149142,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,"More Than You Know","Axwell /\ Ingrosso",143579,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
9,"Shape of You","Ed Sheeran",141157,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
10,OK,"Robin Schulz",131423,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
11,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",130626,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
12,"I'm the One","DJ Khaled",128964,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
13,Attention,"Charlie Puth",124542,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
14,Feels,"Calvin Harris",116775,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
15,,,116404,https://open.spotify.com/track/4JAyIDXOqNM6qHuZML01uX
16,"There's Nothing Holdin' Me Back","Shawn Mendes",114755,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
17,"Your Song","Rita Ora",114086,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
18,"SUBEME LA RADIO","Enrique Iglesias",112695,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
19,Believer,"Imagine Dragons",106774,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
20,"Strip That Down","Liam Payne",103143,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
21,"There for You","Martin Garrix",102495,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
22,"Symphony (feat. Zara Larsson)","Clean Bandit",100431,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
23,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",96013,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
