Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",141908,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Paris,"The Chainsmokers",77959,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
3,"Castle on the Hill","Ed Sheeran",67597,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,62456,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
5,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",56665,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
6,Starboy,"The Weeknd",52490,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
7,"Call On Me - Ryan Riback Extended Remix",Starley,49555,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
8,"Say You Won't Let Go","James Arthur",44844,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,Closer,"The Chainsmokers",42829,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
10,"Just Hold On","Steve Aoki",41957,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
11,"Don't Wanna Know","Maroon 5",41779,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
12,"I Feel It Coming","The Weeknd",41091,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
13,"All Night","The Vamps",40904,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
14,"Bad Things (with Camila Cabello)","Machine Gun Kelly",39939,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
15,"All Time Low","Jon Bellion",38659,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
16,"Solo Dance","Martin Jensen",37558,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
17,"Let Me Love You","DJ Snake",36745,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
18,Weak,AJR,35871,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
19,Alone,"Alan Walker",35825,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
20,"How Far I'll Go - From ""Moana""","Alessia Cara",35510,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
21,Mercy,"Shawn Mendes",35038,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
